Timestamp,Name,Value
17.040611,"NT:/SmartDashboard/Arm Angle",3.4215441473789228
17.040632,"NT:/SmartDashboard/Arm Rate",5.632904756763578
17.062196,"NT:/SmartDashboard/Arm Angle",3.548864552773431
17.062283,"NT:/SmartDashboard/Arm Rate",6.029206201771215
17.080325,"NT:/SmartDashboard/Arm Angle",3.6554762175314828
17.080397,"NT:/SmartDashboard/Arm Rate",5.714214147460016
17.10044,"NT:/SmartDashboard/Arm Angle",3.74981603598645
17.10059,"NT:/SmartDashboard/Arm Rate",4.195216157214936
17.120118,"NT:/SmartDashboard/Arm Angle",3.813476238683704
17.1202,"NT:/SmartDashboard/Arm Rate",3.0223244761809505
17.142913,"NT:/SmartDashboard/Arm Angle",3.877903431774901
17.142991,"NT:/SmartDashboard/Arm Rate",2.770919053261635
17.15996,"NT:/SmartDashboard/Arm Angle",3.9300587785630126
17.160019,"NT:/SmartDashboard/Arm Angle",3.9308257689569555
17.16004,"NT:/SmartDashboard/Arm Rate",3.3892637823368124
17.180419,"NT:/SmartDashboard/Arm Angle",4.000621894805752
17.180477,"NT:/SmartDashboard/Arm Angle",4.001388885199695
17.180498,"NT:/SmartDashboard/Arm Rate",3.7611396049666332
17.200488,"NT:/SmartDashboard/Arm Angle",4.06811704947272
17.200566,"NT:/SmartDashboard/Arm Rate",3.447922652024368
17.220221,"NT:/SmartDashboard/Arm Angle",4.139447156109402
17.220297,"NT:/SmartDashboard/Arm Rate",3.8211004804723907
17.240463,"NT:/SmartDashboard/Arm Angle",4.21768017629157
17.240535,"NT:/SmartDashboard/Arm Rate",4.152066011329385
17.261736,"NT:/SmartDashboard/Arm Angle",4.305884071594995
17.261818,"NT:/SmartDashboard/Arm Rate",4.039449079356527
17.280352,"NT:/SmartDashboard/Arm Angle",4.383350101383219
17.280392,"NT:/SmartDashboard/Est. ArmVolts",1.9842519164085388
17.280413,"NT:/SmartDashboard/Arm Angle",4.384117091777163
17.280432,"NT:/SmartDashboard/Arm Rate",4.081635835523558
17.300346,"NT:/SmartDashboard/Arm Angle",4.463117102353273
17.300387,"NT:/SmartDashboard/Est. ArmVolts",1.6062991619110107
17.300425,"NT:/SmartDashboard/Arm Rate",3.5387987493757223
17.320174,"NT:/SmartDashboard/Arm Angle",4.52754429544447
17.320216,"NT:/SmartDashboard/Est. ArmVolts",0.7559055089950562
17.320236,"NT:/SmartDashboard/Arm Angle",4.528311285838413
17.320256,"NT:/SmartDashboard/Arm Rate",2.7964283800667964
17.3404,"NT:/SmartDashboard/Arm Angle",4.568194786323439
17.340443,"NT:/SmartDashboard/Est. ArmVolts",0.09448818862438202
17.34048,"NT:/SmartDashboard/Arm Rate",1.1110368391443615
17.360713,"NT:/SmartDashboard/Arm Angle",4.577398671050753
17.360855,"NT:/SmartDashboard/Arm Rate",0.3652530880548699
17.379979,"NT:/SmartDashboard/Arm Angle",4.569728767111325
17.380018,"NT:/SmartDashboard/Est. ArmVolts",-0.09375
17.38004,"NT:/SmartDashboard/Arm Angle",4.568961776717382
17.380059,"NT:/SmartDashboard/Arm Rate",-0.7998231335761203
17.400087,"NT:/SmartDashboard/Arm Angle",4.554388959232469
17.400161,"NT:/SmartDashboard/Arm Rate",-0.6077879403241607
17.420086,"NT:/SmartDashboard/Arm Angle",4.546719055293041
17.42016,"NT:/SmartDashboard/Arm Rate",-0.28680713434869587
17.444741,"NT:/SmartDashboard/Arm Angle",4.545952064899097
17.444819,"NT:/SmartDashboard/Arm Rate",-0.17725633885800438
17.460218,"NT:/SmartDashboard/Arm Angle",4.547486045686983
17.46029,"NT:/SmartDashboard/Arm Rate",-0.03431739712226098
17.480129,"NT:/SmartDashboard/Arm Angle",4.5536219688385255
17.480202,"NT:/SmartDashboard/Arm Rate",0.2691914569925535
17.500094,"NT:/SmartDashboard/Arm Angle",4.555155949626411
17.500172,"NT:/SmartDashboard/Arm Rate",0.16950110778047908
17.920206,"NT:/SmartDashboard/Arm Rate",0
21.075475,"systemTime",2023-02-03 17:42:35.189040
23.560061,"NT:/SmartDashboard/Est. ArmVolts",-0.1875
23.580351,"NT:/SmartDashboard/Est. ArmVolts",-0.28125
23.660581,"NT:/SmartDashboard/Est. ArmVolts",-0.375
23.699751,"NT:/SmartDashboard/Est. ArmVolts",-0.5625
23.720831,"NT:/SmartDashboard/Est. ArmVolts",-0.65625
23.799974,"NT:/SmartDashboard/Est. ArmVolts",-0.75
23.859764,"NT:/SmartDashboard/Arm Angle",4.5536219688385255
23.879998,"NT:/SmartDashboard/Arm Angle",4.5497870168688115
23.880109,"NT:/SmartDashboard/Arm Angle",4.549020026474869
23.880131,"NT:/SmartDashboard/Arm Rate",-0.19936975336920143
23.899858,"NT:/SmartDashboard/Arm Angle",4.546719055293041
23.899902,"NT:/SmartDashboard/Est. ArmVolts",-0.84375
23.899939,"NT:/SmartDashboard/Arm Rate",-0.1843882042822883
